,ID,N_VICTIMAS,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,COORDENADAS_X,COORDENADAS_Y,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,SEMESTRE
340,2018-0052,1,2018-05-18,20:30:00,Av. Carril Salvador Maria Del y Nazca,AVENIDA,15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,78,2018-05-19,1
341,2018-0053,1,2018-05-20,02:30:00,San Luis y Aguero,CALLE,3,-58.4105928,-34.5993918,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,43,2018-05-20,1
342,2018-0054,1,2018-05-22,11:15:00,Lugones 2430,CALLE,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,BICICLETA,2018,PEATON,FEMENINO,86,2018-05-25,1
343,2018-0055,1,2018-05-29,07:30:00,Av. Independencia y Jujuy Av.,AVENIDA,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,21,2018-05-29,1
344,2018-0056,1,2018-06-02,13:00:00,Av. Rivadavia 11050,AVENIDA,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,69,2018-06-04,1
345,2018-0057,1,2018-06-03,03:30:00,Combate De Los Pozos y Humberto 1°,CALLE,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,33,2018-06-04,1
346,2018-0058,1,2018-06-03,06:30:00,Av. Cordoba y Thames,AVENIDA,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,26,2018-06-13,1
347,2018-0059,1,2018-06-08,06:20:00,Av. Garay Juan De y Sanchez De Loria,AVENIDA,5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO,2018,CONDUCTOR,MASCULINO,54,2018-06-08,1
348,2018-0060,1,2018-06-08,12:50:00,Av. Lavalle y Alem Leandro N.,AVENIDA,1,-58.370488,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,51,2018-06-08,1
349,2018-0061,1,2018-06-10,11:15:00,Estados Unidos y Pichincha,CALLE,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO,2018,CONDUCTOR,MASCULINO,51,2018-06-10,1
350,2018-0062,1,2018-06-14,01:00:00,Rosario y Barco Centenera Del,CALLE,6,-58.44110156,-34.62082399,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,MASCULINO,32,2018-06-14,1
351,2018-0063,1,2018-06-16,21:15:00,Av. Leandro N. Alem y Viamonte,AVENIDA,1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,28,2018-06-17,1
352,2018-0064,1,2018-06-25,01:15:00,Av. Varela y Primera Junta,AVENIDA,7,-58.45855262,-34.63953253,AUTO-CARGAS,AUTO,CARGAS,2018,CONDUCTOR,MASCULINO,30,2018-06-25,1
353,2018-0065,1,2018-06-26,17:30:00,Pellegrini Carlos y Juncal,CALLE,1,-58.38161909,-34.59283447,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,35,2018-06-26,1
354,2018-0066,1,2018-06-28,11:00:00,Av. Corrientes y Av. Federico Lacroze,AVENIDA,15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,73,2018-06-28,1
355,2018-0067,1,2018-06-29,16:15:00,Montes De Oca Manuel y Finochietto Enrique Dr.,AVENIDA,4,-58.37724226,-34.62973033,PASAJEROS-AUTO,PASAJEROS,AUTO,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,81,2018-07-06,1
356,2018-0068,1,2018-07-01,09:00:00,Av. Carabobo y Alberdi Juan Bautista Av.,AVENIDA,7,-58.45546217,-34.62930339,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,21,2018-07-01,2
357,2018-0069,1,2018-07-04,21:45:00,Av. Córdoba 2215,AVENIDA,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2018,CICLISTA,MASCULINO,20,2018-07-04,2
358,2018-0070,1,2018-07-07,15:45:00,Estados Unidos y Urquiza Gral.,CALLE,3,-58.40917826,-34.62126274,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,33,2018-07-07,2
359,2018-0071,1,2018-07-10,17:50:00,Av. Moreno y Huergo,AVENIDA,1,-58.36726348,-34.61099738,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,42,2018-07-10,2
360,2018-0072,1,2018-07-11,13:15:00,AU Dellepiane kilometro 0.0 altura calle Montiel sentido hacia el Centro Porteño,AUTOPISTA,8,-58.48267426,-34.68454456,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,27,2018-07-13,2
361,2018-0073,1,2018-07-11,15:45:00,Av. Iriarte Gral. 3400,AVENIDA,4,-58.39546165,-34.65168841,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,FEMENINO,67,2018-07-11,2
362,2018-0074,1,2018-07-14,06:04:00,AV. JUAN B. ALBERDI 2968,AVENIDA,7,-58.46941984,-34.63376545,AUTO-CARGAS,AUTO,CARGAS,2018,CONDUCTOR,MASCULINO,25,2018-07-14,2
363,2018-0075,1,2018-07-15,07:30:00,Av. Del Libertador y Ortiz De Ocampo,AVENIDA,14,-58.40367321,-34.58129246,PEATON-AUTO,PEATON,AUTO,2018,PEATON,MASCULINO,23,2018-07-15,2
364,2018-0076,1,2018-07-16,09:30:00,Av. Chavez Jorge y Paz Gral.,CALLE,9,-58.52932872,-34.65014993,AUTO-CARGAS,AUTO,CARGAS,2018,CONDUCTOR,MASCULINO,73,2018-07-16,2
365,2018-0077,1,2018-07-16,23:15:00,Urquiza Gral. y Estados Unidos,CALLE,3,-58.40917826,-34.62126274,AUTO-CARGAS,AUTO,CARGAS,2018,CONDUCTOR,MASCULINO,58,2018-07-17,2
366,2018-0078,1,2018-07-21,06:15:00,Paraguay y Sánchez De Bustamante,CALLE,2,-58.41264127,-34.59473294,PEATON-AUTO,PEATON,AUTO,2018,PEATON,MASCULINO,27,2018-07-21,2
367,2018-0079,1,2018-07-23,07:15:00,Av. De Los Corrales y Paz Gral. Av.,GRAL PAZ,9,-58.50877521,-34.66977709,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,MASCULINO,42,2018-07-23,2
368,2018-0080,1,2018-07-25,22:22:00,Av. Alberdi Juan Bautista y Carhue,AVENIDA,9,-58.51232237,-34.6590353,PEATON-AUTO,PEATON,AUTO,2018,PEATON,MASCULINO,26,2018-07-25,2
369,2018-0081,1,2018-07-29,06:30:00,Av. Castañares y Rivera Indarte Av.,AVENIDA,7,-58.44744156,-34.64567171,MULTIPLE,PEATON,MULTIPLE,2018,PEATON,MASCULINO,35,2018-07-29,2
370,2018-0082,1,2018-08-01,15:53:00,Av. Larrazabal y Garzon Eugenio Gral.,AVENIDA,9,-58.49441273,-34.65869968,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,FEMENINO,17,2018-08-01,2
371,2018-0083,1,2018-08-02,05:20:00,Av. Paz Gral. y Fernandez De La Cruz F. Gral. Av.,GRAL PAZ,8,-58.47976785,-34.69153196,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,42,2018-08-02,2
372,2018-0084,1,2018-08-03,07:25:00,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,1,-58.36523349,-34.62260331,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,MASCULINO,45,2018-08-03,2
373,2018-0085,2,2018-08-03,18:16:00,Av. Entre Rios y Garay Juan De Av.,AVENIDA,3,-58.39118948,-34.62704273,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,22,2018-08-03,2
374,2018-0085,2,2018-08-03,18:16:00,Av. Entre Rios y Garay Juan De Av.,AVENIDA,3,-58.39118948,-34.62704273,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,30,2018-08-03,2
375,2018-0086,1,2018-08-10,21:44:00,Av. Directorio y Guardia Nacional,AVENIDA,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,40,2018-08-10,2
376,2018-0087,1,2018-08-15,19:20:00,Av. Pavon Y Colombres,AVENIDA,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,75,2018-08-20,2
377,2018-0088,1,2018-08-17,16:36:00,Av. Gral. Paz y Av. Dr. Ricardo Balbín,GRAL PAZ,12,-58.5007381,-34.5497951,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,42,2018-08-17,2
378,2018-0089,1,2018-08-17,17:56:00,Av. Pichincha y Brasil,AVENIDA,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,80,2018-08-17,2
379,2018-0090,1,2018-08-18,10:34:00,Av. 27 De Febrero y Pergamino,AVENIDA,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,27,2018-08-18,2
380,2018-0091,1,2018-08-19,18:47:00,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2018-08-19,2
381,2018-0092,1,2018-08-20,08:20:00,Av. Cordoba y Gascon,AVENIDA,14,-58.4233693,-34.59774487,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,23,2018-08-20,2
382,2018-0093,1,2018-08-20,08:41:00,15 De Noviembre De 1889 1513,CALLE,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,24,2018-08-20,2
383,2018-0094,1,2018-08-23,05:35:00,Salguero Jeronimo y Beruti,CALLE,14,-58.4116902,-34.5857988,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,32,2018-08-23,2
384,2018-0095,1,2018-08-26,00:59:00,Av. Lacarra y Dellepiane Luis Tte. Gral.,AVENIDA,9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,49,2018-08-26,2
385,2018-0096,1,2018-08-31,22:20:00,Av. AU Héctor J. Cámpora y Roca Cnel.,AUTOPISTA,8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO,2018,PEATON,MASCULINO,39,2018-08-31,2
386,2018-0097,1,2018-09-02,10:50:00,Av. Varela y Av. Int. Francisco Rabanal,AVENIDA,8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO,2018,CONDUCTOR,FEMENINO,35,2018-09-02,2
387,2018-0098,2,2018-09-09,05:00:00,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO,2018,CONDUCTOR,MASCULINO,55,2018-09-09,2
388,2018-0098,2,2018-09-09,05:00:00,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO,2018,PASAJERO_ACOMPAÑANTE,MASCULINO,54,2018-09-09,2
389,2018-0099,1,2018-09-12,14:25:00,Av. Rivadavia y Pedernera,AVENIDA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,18,2018-09-13,2
390,2018-0100,1,2018-09-20,10:30:00,Elvira Rawson de Dellepiane 150,AVENIDA,1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO,2018,NO IDENTIFICADO,FEMENINO,33,2018-09-20,2
391,2018-0101,1,2018-09-21,00:15:00,Av. Paz Gral. y Zapiola,GRAL PAZ,12,-58.48098594,-34.5407313,MULTIPLE,AUTO,MULTIPLE,2018,CONDUCTOR,MASCULINO,42,2018-09-21,2
392,2018-0102,1,2018-09-21,00:30:00,FAMATINA Y DIOGENES TABORDA,CALLE,4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,20,2018-09-21,2
393,2018-0103,1,2018-09-27,17:51:00,Av. Castañares y Bonorino,AVENIDA,7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO,2018,PEATON,MASCULINO,1,2018-09-29,2
394,2018-0104,1,2018-10-01,08:58:00,Av. AU Frondizi 9 de Julio Sur y Suarez,AUTOPISTA,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO,2018,CONDUCTOR,MASCULINO,22,2018-10-01,2
395,2018-0105,1,2018-10-03,18:12:00,Av. Nazca y Rivadavia Av.,AVENIDA,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,56,2018-10-03,2
396,2018-0106,1,2018-10-04,22:02:00,Av. Figueroa Alcorta Pres. y Echeverria,AVENIDA,13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO,2018,CONDUCTOR,MASCULINO,27,2018-10-04,2
397,2018-0107,1,2018-10-06,14:20:00,Av. Rivadavia y Jujuy Av.,AVENIDA,3,-58.4059686,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,62,2018-10-06,2
398,2018-0108,1,2018-10-09,14:00:00,Av. De Los Italianos y Guemes Macacha,AVENIDA,1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,37,2018-10-10,2
399,2018-0109,1,2018-10-10,22:12:00,Av. Tucuman y Alem Leandro N.,AVENIDA,1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,34,2018-10-10,2
400,2018-0110,1,2018-10-13,03:05:00,Av. Corrientes y Gallardo Angel Av.,AVENIDA,15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO,2018,PEATON,MASCULINO,60,2018-10-14,2
401,2018-0111,1,2018-10-19,12:13:00,Av. AU Perito Moreno y Eva Perón SENTIDO CENTRO,AUTOPISTA,9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,28,2018-10-19,2
402,2018-0112,1,2018-10-24,09:18:00,Muñecas y Serrano,CALLE,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,FEMENINO,28,2018-10-24,2
403,2018-0113,1,2018-10-25,11:00:00,Artigas Jose Gervasio Gral. y Tres Arroyos,CALLE,11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,20,2018-10-25,2
404,2018-0114,1,2018-10-30,02:15:00,Av. Solis e Independencia,AVENIDA,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,23,2018-10-30,2
405,2018-0115,1,2018-10-31,12:30:00,Av. Bosch Ventura y Paz Gral.,CALLE,9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,42,2018-11-01,2
406,2018-0116,1,2018-11-01,10:50:00,Av. Paz Gral. 14800,GRAL PAZ,8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,MASCULINO,48,2018-11-08,2
407,2018-0117,1,2018-11-04,08:15:00,Av. Eva Perón 5321,AVENIDA,9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO,2018,CONDUCTOR,MASCULINO,30,2018-11-08,2
408,2018-0118,1,2018-11-05,14:49:00,Av. Peron Juan Domingo Tte. General y Pueyrredon,AVENIDA,3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO,2018,PEATON,FEMENINO,80,2018-11-05,2
409,2018-0119,1,2018-11-05,22:35:00,Rabanal y San Pedrito,AVENIDA,8,-58.43613623,-34.66292532,PEATON-SD,PEATON,NO IDENTIFICADO,2018,PEATON,FEMENINO,32,2018-11-06,2
410,2018-0120,1,2018-11-09,13:34:00,Av. Monroe y Alvarez Thomas,AVENIDA,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO,2018,PEATON,FEMENINO,51,2018-11-20,2
411,2018-0121,1,2018-11-09,16:32:00,Av. Rivadavia y Manzoni,AVENIDA,10,-58.49945705,-34.6374328,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,72,2018-11-09,2
412,2018-0122,1,2018-11-12,01:00:00,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO,2018,CONDUCTOR,MASCULINO,33,2018-11-12,2
413,2018-0123,1,2018-11-12,03:32:00,Av. Paz Gral. y Peron Eva Av.,GRAL PAZ,9,-58.5025179,-34.67450313,AUTO-SD,AUTO,NO IDENTIFICADO,2018,CONDUCTOR,MASCULINO,25,2018-11-12,2
414,2018-0124,1,2018-11-15,19:40:00,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS,2018,CONDUCTOR,MASCULINO,44,2018-11-15,2
415,2018-0125,1,2018-11-16,21:12:00,Av. Saenz y Ventana,AVENIDA,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,29,2018-11-17,2
416,2018-0126,1,2018-11-18,12:11:00,Avda. General Paz y Cnel. Ramón Falcón,GRAL PAZ,9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,27,2018-11-23,2
417,2018-0127,1,2018-11-19,09:14:00,Av. Gral. Paz y Av. de los Constituyentes,GRAL PAZ,12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO,2018,CONDUCTOR,MASCULINO,29,2018-11-19,2
418,2018-0128,2,2018-11-25,04:30:00,Av. Paz Gral. 11200,GRAL PAZ,9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2018-11-25,2
419,2018-0128,2,2018-11-25,04:30:00,Av. Paz Gral. 11200,GRAL PAZ,9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,39,2018-11-25,2
420,2018-0129,1,2018-11-28,04:01:00,Av. Newbery Jorge y Guevara,AVENIDA,15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,37,2018-11-30,2
421,2018-0130,1,2018-12-03,03:00:00,Av. Gaona y Segurola Av.,AVENIDA,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,CONDUCTOR,MASCULINO,42,2018-12-03,2
422,2018-0131,1,2018-12-07,19:10:00,Av. Madero Eduardo 550,AVENIDA,1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS,2018,CONDUCTOR,MASCULINO,29,2018-12-07,2
423,2018-0132,1,2018-12-12,08:26:00,AU Arturo Illia y Castillo Ramon S.,AUTOPISTA,2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,MASCULINO,70,2018-12-12,2
424,2018-0133,1,2018-12-12,14:07:00,Av. Nazca y Rivadavia Av.,AVENIDA,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS,2018,PEATON,FEMENINO,60,2018-12-12,2
425,2018-0134,1,2018-12-12,21:00:00,Av. La Plata y Caseros Av.,AVENIDA,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO,2018,PEATON,MASCULINO,56,2018-12-13,2
426,2018-0135,1,2018-12-18,14:40:00,Av. Belgrano y Peru,AVENIDA,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,MASCULINO,80,2018-12-22,2
427,2018-0136,1,2018-12-18,15:42:00,Av. Rivadavia 7013,AVENIDA,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PEATON,PASAJEROS,2018,PEATON,FEMENINO,70,2018-12-18,2
428,2018-0137,1,2018-12-18,20:15:00,Adolfo Alsina y Santiago del Estero,CALLE,1,-58.38481975,-34.61100424,MOTO-PASAJEROS,MOTO,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2018-12-19,2
429,2018-0138,1,2018-12-21,09:30:00,Bermudez 1893,CALLE,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,FEMENINO,79,2018-12-21,2
430,2018-0139,1,2018-12-22,06:30:00,Santander 1974,CALLE,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,MOTO,2018,PASAJERO_ACOMPAÑANTE,MASCULINO,28,2018-12-24,2
431,2018-0140,1,2018-12-22,08:05:00,Julieta Lanteri 1400,CALLE,1,-58.3600465,-34.61381341,AUTO-AUTO,AUTO,AUTO,2018,CONDUCTOR,MASCULINO,78,2018-12-22,2
432,2018-0141,1,2018-12-22,17:40:00,Av. Maza y Independencia,AVENIDA,5,-58.41509546,-34.62085945,PEATON-MOTO,PEATON,MOTO,2018,PEATON,MASCULINO,75,2018-12-24,2
433,2018-0142,1,2018-12-25,13:30:00,PAZ GRAL. AV. 5172,GRAL PAZ,12,-58.50997604,-34.57251072,CARGAS-PASAJEROS,CARGAS,PASAJEROS,2018,PASAJERO_ACOMPAÑANTE,MASCULINO,32,2019-01-01,2
434,2018-0143,1,2018-12-29,05:25:00,Av. Olivera y Alberdi Juan Bautista Av.,AVENIDA,10,-58.48606475,-34.64047818,MOTO-AUTO,MOTO,AUTO,2018,CONDUCTOR,MASCULINO,22,2018-12-29,2
435,2019-0001,1,2019-01-08,08:30:00,CASTILLO RAMON S. PRES. AV. Y CALLE 12,AVENIDA,2,-58.38526125,-34.5780581,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,25,2019-01-08,1
436,2019-0002,1,2019-01-09,04:00:00,CASTAÑARES AV. Y MORENO PERITO AV.,AVENIDA,7,-58.45463662,-34.65082149,AUTO-CARGAS,AUTO,CARGAS,2019,CONDUCTOR,MASCULINO,32,2019-01-09,1
437,2019-0003,1,2019-01-12,08:00:00,SAN MARTIN AV. Y TERRADA,AVENIDA,15,-58.49121672,-34.59718073,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,23,2019-01-12,1
438,2019-0004,1,2019-01-14,19:58:00,PERON EVA AV. Y MEDINA,AVENIDA,9,-58.47325712,-34.65284605,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,71,2019-01-14,1
439,2019-0005,1,2019-01-19,12:00:00,JUSTO JUAN B. AV. Y ALVAREZ JONTE AV.,AVENIDA,10,-58.52108101,-34.63382309,MOTO-CARGAS,MOTO,CARGAS,2019,CONDUCTOR,MASCULINO,43,2019-01-19,1
440,2019-0006,1,2019-01-23,05:45:00,OBLIGADO RAFAEL AV. COSTANERA 4650,AVENIDA,14,-58.41652702,-34.55509606,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,12,2019-01-23,1
441,2019-0007,1,2019-01-26,19:34:00,MITRE BARTOLOME Y YATAY,CALLE,5,-58.42891604,-34.6107166,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,35,2019-01-26,1
442,2019-0008,1,2019-01-30,22:45:00,PAZ GRAL. AV. 16080,GRAL PAZ,8,-58.47802293,-34.69156793,MULTIPLE,MOTO,MULTIPLE,2019,CONDUCTOR,MASCULINO,42,2019-01-31,1
443,2019-0009,1,2019-01-31,14:55:00,CHACABUCO Y SAN JUAN AV.,AVENIDA,1,-58.37564821,-34.62200207,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,34,2019-01-31,1
444,2019-0010,2,2019-02-02,07:50:00,DEL LIBERTADOR AV. 4100,AVENIDA,14,-58.42668489,-34.56961468,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,42,2019-02-02,1
445,2019-0010,2,2019-02-02,07:50:00,DEL LIBERTADOR AV. 4100,AVENIDA,14,-58.42668489,-34.56961468,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,59,2019-02-02,1
446,2019-0011,1,2019-02-10,01:00:00,PAZ GRAL. AV. Y ALBERDI JUAN BAUTISTA AV.,GRAL PAZ,9,-58.5183993,-34.66252488,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,42,2019-02-10,1
447,2019-0012,1,2019-02-17,03:16:00,CASTAÑARES AV. Y GORDILLO TIMOTEO,AVENIDA,8,-58.48432691,-34.67665828,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,31,2019-02-20,1
448,2019-0013,1,2019-02-20,07:30:00,SALVIGNY Y MOM,CALLE,7,-58.4338383,-34.64457699,PEATON-AUTO,PEATON,AUTO,2019,PEATON,MASCULINO,39,2019-03-02,1
449,2019-0014,1,2019-02-20,17:30:00,LAMARCA EMILIO 5402,CALLE,11,-58.51664939,-34.58657938,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,69,2019-02-20,1
450,2019-0015,1,2019-02-23,06:57:00,SAN MARTIN AV. 5638,AVENIDA,11,-58.49613012,-34.59703502,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,CONDUCTOR,MASCULINO,21,2019-02-23,1
451,2019-0016,1,2019-02-24,02:00:00,CARRILLO RAMON DR. Y FINOCHIETTO ENRIQUE DR.,CALLE,4,-58.38313603,-34.63356284,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,40,2019-02-24,1
452,2019-0017,1,2019-03-03,07:00:00,MEXICO Y PICHINCHA,CALLE,3,-58.39914719,-34.61632317,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,CONDUCTOR,MASCULINO,22,2019-03-07,1
453,2019-0018,1,2019-03-03,23:30:00,CANTILO INT. Y UDAONDO GUILLERMO AV.,AUTOPISTA,13,-58.44927253,-34.54048625,PEATON-AUTO,PEATON,AUTO,2019,PEATON,FEMENINO,29,2019-03-03,1
454,2019-0019,1,2019-03-06,12:00:00,DEL LIBERTADOR AV. 6326,AVENIDA,13,-58.45049163,-34.55374003,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,42,2019-03-26,1
455,2019-0020,1,2019-03-07,21:01:00,CHICLANA AV. 3444,AVENIDA,5,-58.41288952,-34.63572989,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,43,2019-03-07,1
456,2019-0021,1,2019-03-15,22:50:00,BOYACA AV. Y YERBAL,AVENIDA,7,-58.45743597,-34.62561234,MOTO-AUTO,MOTO,AUTO,2019,CONDUCTOR,MASCULINO,23,2019-03-16,1
